iso_code,country,year,biofuel_elec_per_capita,biofuel_consumption,biofuel_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_consumption,renewables_energy_per_capita,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
DNK,Denmark,2019,998.232,0,0,10.794,727.366,1870.055,0,0,29.772,5.762,4.198,7.159,1.847,0.015,0,1.114,22.613,0.958,15.878,0,33534.557,132.452,22947.348,1240.36,29.194,319.952,5057.86,32.026,5548.44,0.042,2.575,7.266,0,0,0,92.464,193.042,16019.433,58.256,10092.812,5158.036,5772000,193.561,3917.676,58.384,10115.041,2.385,165.991,413.247,39.991,2750.878,6928.363
DJI,Djibouti,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.762,11887.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564000,6.704,0,0,0,0,0,0,0,0,0
DJI,Djibouti,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.296,10296.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,7.208,0,0,0,0,0,0,0,0,0
DJI,Djibouti,2009,0,0,0,0,0,0,0,0,0.328,0,0,0.328,0,0,0,0.328,0,0,0,1.634,3846.093,0,0,396.135,0,0,0,0,0,0,0,0,0,0,0,0,396.135,0,0,0,396.135,828000,3.185,0,0,0,0,0,0,0,0,0
DJI,Djibouti,2019,0,0,0,0,0,0,0,0,0.041,0,0,0.04,0,0,0,0.04,0.001,0.001,0,0,0,0,0,41.068,0,0,0,0,0,0,0,0,0,0,0,0,41.068,0,0,0,42.094,974000,0,1.027,0,0,0,1.027,0,0,0,0
DMA,Dominica,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,3658.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71000,0.26,0,0,0,0,0,0,0,0,0
DMA,Dominica,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,6425.565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0.45,0,0,0,0,0,0,0,0,0
DMA,Dominica,2009,0,0,0,0,0,0,0,0,0.089,0,0,0.065,0,0.023,0,0.065,0.024,0,0,1.207,10499.117,0,0,915.493,0,0,0,0,0,0,323.944,0,0,0,0,0,915.493,0,0,0,1252.113,71000,0.745,336.62,0,0,0,5.634,0,0,7.042,0
DMA,Dominica,2019,0,0,0,0,0,0,0,0,0.09,0,0,0.069,0,0.02,0,0.069,0.021,0,0.001,0,0,0,0,958.333,0,0,0,0,0,0,277.778,0,0,0,0,0,958.333,0,0,0,1252.472,72000,0,294.139,0,0,0,2.472,0,0,13.889,0
DOM,Dominican Republic,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,5371.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998000,37.59,0,0,0,0,0,0,0,0,0
DOM,Dominican Republic,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.992,7480.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8343000,62.412,0,0,0,0,0,0,0,0,0
DOM,Dominican Republic,2009,2.924,0,0,0,218.65,0,0,0,11.558,0.028,2.094,10.065,2.19,1.464,0,5.781,1.492,0,0,0.804,8736.142,0,0,1050.955,0,228.687,0,0,0,0,152.866,0,0,0,0,0,603.618,0,0,0,1206.798,9577000,83.666,155.842,0,0,0,0,0,0,0.052,0
DOM,Dominican Republic,2019,23.652,0,0,0,310.519,0,0,0,18.515,0.254,3.335,16.028,3.488,1.053,0,9.206,2.487,0.4,0.78,0,0,0,0,1492.528,0,324.772,0,0,0,0,98.054,0,0,0,0,0,857.236,0,0,0,1724.113,10739000,0,231.586,0,0,0,37.247,0,0,72.632,0
N/A,Eastern Africa,1969,0,0,0,25.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,79.937,0,0,0,0,0,0,127.248,0,0,0,0,0,0,0,0,0
N/A,Eastern Africa,1979,0,0,0,25.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,106.936,0,0,0,0,0,0,188.211,0,0,0,0,0,0,0,0,0
N/A,Eastern Africa,1989,0,0,0,37.01,0,0,0,0,26.429,0,0,0,0,18.026,0,0,18.6,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,130.366,0,0,0,0,0,0,219.045,0,0,0,0,0,0,0,0,0
N/A,Eastern Africa,1999,0,0,0,38.268,0,0,0,0,41.048,0,0,0,0,29.366,0,0,30.498,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,163.197,0,0,0,0,0,0,286.201,0,0,0,0,0,0,0,0,0
N/A,Eastern Africa,2009,0,0,0,23.604,0,0,0,0,66.463,0,0,0,0,48.02,0,0,50.757,0.032,0.027,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,234.112,0,0,0,0,0,0,398.177,0,0,0,0,0,0,0,0,0
N/A,Eastern Africa,2019,0,0,0,50.857,0,0,0,0,115.279,0,0,0,0,68.855,0,0,85.36,6.964,2.371,0,0,0,0,0,22.646,0,0,0,0,0,0,0,0,0,0,368.826,0,0,0,0,0,0,653.746,0,0,0,0,0,0,0,0,0
ECU,Ecuador,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233,958.199,0,4418000,0,0,0,0,0,0,0,0,0,0
ECU,Ecuador,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593,2087.222,11.293,1915.701,0,0,0,0,0,0,1.011,0,171.52,0,0,0,11.293,0,1915.701,2.489,422.276,0,5895000,12.304,0,1.011,171.52,0,0,0,0,0,0
ECU,Ecuador,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,3914.569,28.502,3661.557,0,0.628,0,80.681,0,0,1.969,0,253.012,0,0,0,27.874,0,3580.876,133.909,17203.116,0,7784000,30.471,0,1.969,253.012,0,0,0,0,0,0
ECU,Ecuador,1989,0,0,0,0,0,0,0,0,5.769,0,0,0,0,4.954,0,0,4.954,0,0,1.641,7762.188,63.799,6384.974,0,1.593,0,159.459,0,0,13.761,495.797,1377.214,0,0,0,62.205,0,6225.516,176.958,17709.979,577.362,9992000,77.56,495.797,13.761,1377.214,0,0,0,0,0,0
ECU,Ecuador,1999,0,0,0,0,0,0,0,0,10.308,0,0,0,0,7.177,0,0,7.177,0,0,1.851,8755.233,88.997,7152.969,0,3.001,0,241.162,0,0,19.935,576.814,1602.264,0,0,0,85.997,0,6911.807,236.098,18975.853,828.494,12442000,108.933,576.814,19.935,1602.264,0,0,0,0,0,0
ECU,Ecuador,2009,14.688,0,0,0,0,0,0,0,17.929,0.217,0,8.579,4.804,9.13,0,3.775,9.35,0,0.003,1.113,9344.177,113.272,7666.979,580.682,5.879,325.189,397.908,0,0,24.202,617.978,1638.18,0,0,0,107.393,255.493,7269.071,303.223,20524.124,1213.554,14774000,138.051,632.871,24.779,1677.199,0,0.003,0.001,0.008,0.203,0.569
ECU,Ecuador,2019,26.189,0,0,0,0,0,0,0,31.679,0.455,0,6.682,3.36,24.418,0,3.321,24.997,0.038,0.086,0,11899.704,143.647,8267.901,384.57,6.321,193.396,363.792,0,0,61.074,1405.454,3515.259,0,0,0,137.326,191.174,7904.109,330.458,19020.285,1823.349,17374000,206.745,1438.779,62.824,3615.981,0.412,2.187,23.724,0.212,4.95,12.19
EGY,Egypt,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.693,1415.995,0,25913000,0,0,0,0,0,0,0,0,0,0
EGY,Egypt,1969,0,0,0,5.513,0,163.565,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079,2155.893,61.575,1826.98,0,0.683,0,20.276,0,0,11.085,0,328.912,0,0,0,55.379,0,1643.139,142.759,4235.787,0,33703000,72.66,0,11.085,328.912,0,0,0,0,0,0
EGY,Egypt,1979,0,0,0,7.952,0,188.141,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,4361.796,157.672,3730.375,0,10.78,0,255.046,10.78,255.046,26.688,0,631.421,0,0,0,138.94,0,3287.188,303.515,7180.89,0,42267000,184.36,0,26.688,631.421,0,0,0,0,0,0
EGY,Egypt,1989,0,0,0,10.305,0,188.081,0,0,40.614,0,0,31.128,13.715,9.487,0,17.412,9.487,0,0,1.553,6972.23,355.649,6491.243,568.134,74.498,250.324,1359.717,74.498,1359.717,26.353,173.155,480.987,0,0,0,270.846,317.81,4943.445,516.939,9435.082,741.289,54789000,382.002,173.155,26.353,480.987,0,0,0,0,0,0
EGY,Egypt,1999,0,0,0,8.399,0,124.404,0,0,65.73,0,0,52.278,37.226,13.44,0,15.052,13.452,0,0.012,1.551,7900.081,496.014,7346.611,774.305,157.85,551.373,2337.966,161.7,2394.99,37.335,199.071,552.976,0,0,0,329.764,222.932,4884.241,480.248,7113.092,973.554,67516000,533.382,199.249,37.368,553.47,0,0,0,0.033,0.178,0.494
EGY,Egypt,2009,3.821,0,0,7.198,0,88.714,0,0,131.681,0.31,0,117.504,97.172,12.734,0,20.332,14.177,0,1.133,1.266,10685.744,828.129,10206.809,1448.25,409.448,1197.659,5046.501,603.392,7436.886,36.132,156.948,445.327,0,0,0,411.484,250.591,5071.595,409.408,5046.011,1622.986,81135000,866.988,174.736,38.858,478.935,0.006,0.002,0.071,2.721,13.964,33.537
EGY,Egypt,2019,2.993,0,0,23.094,0,230.049,0,0,193.546,0.3,0,174.217,149.749,12.557,0,24.468,19.329,3.68,2.792,0,10753,1030.296,10263.135,1735.437,589.453,1491.704,5871.749,649.387,6468.776,33.159,125.081,330.305,0,0,0,417.748,243.733,4161.338,389.559,3880.532,1927.982,100388000,1079.472,192.544,49.177,489.865,9.105,36.658,90.699,6.913,27.812,68.861
SLV,El Salvador,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.017,2843.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5201000,14.789,0,0,0,0,0,0,0,0,0
SLV,El Salvador,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051,5097.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845000,29.794,0,0,0,0,0,0,0,0,0
SLV,El Salvador,2009,37.675,0,0,0,0,0,0,0,5.745,0.232,0,2.592,0,1.5,0,2.592,3.153,0,0,0.851,5806.326,0,0,420.916,0,0,0,0,0,0,243.586,0,0,0,0,0,420.916,0,0,0,932.949,6158000,35.755,512.033,0,0,0,0.016,0,0,0,0
SLV,El Salvador,2019,84.909,0,0,0,0,0,0,0,5.29,0.548,0,1.712,0,1.442,0,1.712,3.578,0.215,0,0,0,0,0,265.262,0,0,0,0,0,0,223.427,0,0,0,0,0,265.262,0,0,0,819.696,6454000,0,554.434,0,0,0,33.362,0,0,0,0
GNQ,Equatorial Guinea,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,1250.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407000,0.509,0,0,0,0,0,0,0,0,0
GNQ,Equatorial Guinea,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,1358.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.504,98804.453,0,582000,0.791,0,0,0,0,0,0,0,0,0
GNQ,Equatorial Guinea,2009,0,0,0,0,0,0,0,0,0.514,0,0,0.462,0.462,0.052,0,0,0.052,0,0,0.676,22070.487,0,0,512.727,0,512.727,0,0,0,0,57.65,0,0,0,0,0,0,0,181.615,201346.801,570.377,902000,19.908,57.65,0,0,0,0,0,0,0,0
GNQ,Equatorial Guinea,2019,0,0,0,0,0,0,0,0,1.353,0,0,0.767,0.767,0.586,0,0,0.586,0,0,0,0,0,0,565.433,0,565.433,0,0,0,0,432.456,0,0,0,0,0,0,0,95.149,70169.139,997.888,1356000,0,432.456,0,0,0,0,0,0,0,0
ERI,Eritrea,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237000,5.072,0,0,0,0,0,0,0,0,0
ERI,Eritrea,2009,0,0,0,0,0,0,0,0,0.277,0,0,0.275,0,0,0,0.275,0.002,0.002,0,0,661.49,0,0,88.276,0,0,0,0,0,0,0,0,0,0,0,0,88.276,0,0,0,88.917,3120000,2.064,0.641,0,0,0,0.641,0,0,0,0
ERI,Eritrea,2019,0,0,0,0,0,0,0,0,0.517,0,0,0.455,0,0,0,0.455,0.062,0.06,0.002,0,0,0,0,130.1,0,0,0,0,0,0,0,0,0,0,0,0,130.1,0,0,0,147.83,3497000,0,17.729,0,0,0,17.158,0,0,0.572,0
EST,Estonia,1989,0,0,0,68.071,0,43357.066,0,0,17.611,0,0,0,0,0,0,0,0,0,0,6.95,77213.474,121.225,77213.474,0,11.12,0,7083.018,0,0,0,0,0,0,0,0,42.034,0,26773.39,0,0,11217.197,1570000,121.225,0,0,0,0,0,0,0,0,0
EST,Estonia,1999,0,0,0,31.141,0,22180.026,0,0,8.265,0,0,0,0,0.004,0,0,0.016,0,0,3.564,37513.926,52.625,37482.27,0,6.707,0,4777.228,0,0,0.011,2.849,7.914,0,0,0,14.777,0,10525.016,0,0,5886.752,1404000,52.67,11.396,0.044,31.656,0,0,0,0,0,0
EST,Estonia,2009,234.116,0,0,35.502,0,26573.509,0,0,8.778,0.313,0,8.238,0.108,0.032,0,8.13,0.54,0,0.196,2.332,44133.363,57.54,43068.801,6166.168,6.096,80.838,4562.545,0,0,0.084,23.943,62.837,0,0,0,15.942,6085.329,11932.747,0,0,6570.599,1336000,58.962,404.431,1.42,1062.54,0,0,0.196,0.512,146.372,382.915
EST,Estonia,2019,991.125,0,0,39.152,0,29526.289,0,0,8.047,1.314,0,5.971,0.044,0.01,0,5.927,2.077,0.034,0.719,0,50000.799,61.261,46199.99,4502.831,4.303,33.117,3244.81,0,0,0.04,7.238,29.842,0,0,0,17.807,4469.714,13428.891,0,0,6068.914,1326000,66.301,1566.083,4.837,3648.012,0.178,25.35,134.569,1.678,542.369,1265.286
SWZ,Eswatini,1959,0,0,0,0,0,0,0.008,24.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000,0,0,0,0,0,0,0,0,0,0
SWZ,Eswatini,1969,0,0,0,0,0,0,0.847,2020.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419000,0,0,0,0,0,0,0,0,0,0
SWZ,Eswatini,1979,0,0,0,0,0,0,1.368,2407.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568000,0,0,0,0,0,0,0,0,0,0
SWZ,Eswatini,1989,0,0,0,0,0,0,1.06,1328.049,0,0,0,0,0,0,0,0,0,0,0,0.745,4011.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798000,3.201,0,0,0,0,0,0,0,0,0
SWZ,Eswatini,1999,0,0,0,0,0,0,2.951,2968.578,0,0,0,0,0,0,0,0,0,0,0,0.532,4180.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994000,4.155,0,0,0,0,0,0,0,0,0
SWZ,Eswatini,2009,0,0,0,0,0,0,0.898,849.596,0,0,0,0,0,0,0,0,0,0,0,0.461,4125.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057000,4.361,0,0,0,0,0,0,0,0,0
ETH,Ethiopia,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,323.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46272000,14.98,0,0,0,0,0,0,0,0,0
ETH,Ethiopia,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,278.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64343000,17.9,0,0,0,0,0,0,0,0,0
ETH,Ethiopia,2009,0.575,0,0,0,0,0,0,0,3.98,0.049,0,0.417,0,3.489,0,0.417,3.562,0,0,0.445,442.534,0,0,4.897,0,0,0,0,0,0,40.934,0,0,0,0,0,4.897,0,0,0,46.692,85234000,37.719,41.796,0,0,0,0.005,0,0,0,0
ETH,Ethiopia,2019,0.262,0,0,0,0,0,0,0,14.579,0.029,0,0.005,0,13.991,0,0.005,14.574,0.02,0.533,0,0,0,0,0.048,0,0,0,0,0,0,124.835,0,0,0,0,0,0.048,0,0,0,130.08,112079000,0,130.032,0,0,0,0.178,0,0,4.756,0
N/A,Europe,1959,0,0,0,0,0,0,5583.272,9313.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.929,416.886,0,0,0,0,0,0,0,0,0,317.697,529.925,0,599513024,0,0,0,0,0,0,0,0,0,0
N/A,Europe,1969,0,0,0,5820.686,0,8916.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22972.27,13947.451,21365.908,0,859.532,0,1316.706,0,0,919.378,0,1408.383,114.175,0,174.903,7267.233,0,11132.574,488.178,747.833,0,652790016,14996.068,0,934.442,1431.459,0,0,0,0,0,0
N/A,Europe,1979,0,0,0,5778.373,0,8368.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29739.951,18614.598,26958.729,0,2811.934,0,4072.404,2321.843,3362.627,1330.973,0,1927.591,562.283,0,814.331,10024.291,0,14517.753,1594.095,2308.66,0,690484992,20534.99,0,1358.109,1966.891,0,0,0,0.017,0,0.024
N/A,Europe,1989,0,0,0,6998.954,1683.664,9739.477,6209.891,8641.447,3193.065,0,1209.91,1754.503,263.966,493.806,886.824,280.627,507.868,0.009,0.515,0,34435.109,20871.508,29043.993,2441.499,4469.705,367.324,6219.87,2476.224,3445.818,1371.684,687.161,1908.783,2463.403,1234.071,3427.978,9402.849,390.51,13084.646,2523.782,3511.998,4443.347,718617024,24745.656,706.729,1410.745,1963.138,0.025,0.013,0.035,1.432,0.717,1.992
N/A,Europe,1999,0,5.122,7.057,4469.116,1403.05,6158.31,3350.401,4616.753,3509.427,0,1018.2,1756.56,522.825,598.181,1040.453,215.534,650.616,0.091,14.244,0,33094.197,19314.085,26614.236,2420.487,5438.877,720.438,7494.611,3025.5,4169.049,1661.615,824.275,2289.656,2890.15,1433.714,3982.541,9406.092,297,12961.315,3872.252,5335.849,4835.886,725705024,24016.625,896.53,1812.39,2497.419,0.253,0.126,0.349,39.568,19.628,54.523
N/A,Europe,2009,0,127.278,173.186,4075.478,1366.598,5545.449,2697.936,3671.046,3894.692,0,1004.344,1960.363,847.509,589.745,1004.693,108.51,860.067,14.193,135.383,0,32334.616,18744.053,25504.785,2667.44,5774.489,1153.194,7857.271,3037.059,4132.486,1547.171,802.458,2105.216,2635.77,1367.072,3586.457,8894.086,147.648,12102.064,2506.953,3411.177,5299.455,734923008,23763.454,1170.282,2383.63,3243.374,37.234,19.312,50.664,355.172,184.214,483.278
N/A,Europe,2019,0,201.648,269.877,3151.883,935.014,4218.355,1810.835,2423.549,3993.349,0,698.626,1518.523,768.111,632.538,928.467,51.786,1469.125,154.663,461.588,0,31159.831,17138.365,22937.307,2032.331,5541.345,1028.009,7416.316,2358.781,3156.899,1566.303,846.564,2096.278,2299.088,1242.624,3077.008,8445.137,69.308,11302.636,1832.245,2452.204,5344.539,747182976,23282.096,1966.218,3839.521,5138.663,382.981,206.995,512.566,1142.992,617.771,1529.735
N/A,Europe (other),1969,0,0,0,92.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.588,0,0,0,0,0,0,0,0,0,0,87.237,0,0,311.433,0,0,0,229.941,0,0,0,0,0,0,0,0,0
N/A,Europe (other),1979,0,0,0,155.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.379,0,0,199.985,0,0,0,0,0,0,0,223.43,0,0,291.637,0,0,0,488.513,0,0,0,0,0,0,0,0,0
N/A,Europe (other),1989,0,0,0,227.542,0,0,452.18,0,104.53,0,305.636,460.279,83.596,35.642,4.688,71.046,35.642,0,0,0,0,0,0,0,120.112,0,0,175.768,0,0,0,0,0,0,0,291.821,0,0,360.583,0,0,0,751.503,0,0,0,0,0,0,0,0,0
N/A,Europe (other),1999,0,0,0,117.326,0,0,258.166,0,61.947,0,282.472,458.203,103.048,31.415,0,72.683,31.428,0,0.001,0,0,0,0,0,28.414,0,0,116.264,0,0,0,0,0,0,0,103.031,0,0,241.02,0,0,0,336.07,0,0,0,0,0,0,0,0,0
N/A,Europe (other),2009,0,0,0,161.129,0,0,179.845,0,80.373,0,288.362,486.209,162.199,31.927,0,35.647,31.984,0.003,0.016,0,0,0,0,0,29.562,0,0,92.513,0,0,0,0,0,0,0,187.524,0,0,204.034,0,0,0,462.124,0,0,0,0,0,0,0,0,0
N/A,Europe (other),2019,0,0,0,212.689,0,0,179.366,0,88.622,0,175.636,373.745,179.099,34.066,0,19.01,36.087,0.294,1.498,0,0,0,0,0,54.16,0,0,73.653,0,0,0,0,0,0,0,206.403,0,0,171.587,0,0,0,562.717,0,0,0,0,0,0,0,0,0
FRO,Faeroe Islands,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56511.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47000,2.656,0,0,0,0,0,0,0,0,0
FRO,Faeroe Islands,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62815.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46000,2.89,0,0,0,0,0,0,0,0,0
FRO,Faeroe Islands,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64145.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,3.079,0,0,0,0,0,0,0,0,0
N/A,Falkland Islands ,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
N/A,Falkland Islands ,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0
N/A,Falkland Islands ,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0,0,0,0,0,0,0,0,0
FJI,Fiji,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,4.963,0,0,0,0,0,0,0,0,0
FJI,Fiji,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806000,6.114,0,0,0,0,0,0,0,0,0
FJI,Fiji,2009,83.138,0,0,0,0,0,0,0,0.861,0.071,0,0.31,0,0.46,0,0.31,0.551,0,0.02,0,6957.203,0,0,362.998,0,0,0,0,0,0,538.642,0,0,0,0,0,362.998,0,0,0,1008.314,854000,5.941,645.316,0,0,0,0.117,0,0,23.419,0
FJI,Fiji,2019,64.903,0,0,0,0,0,0,0,1.066,0.058,0,0.424,0,0.567,0,0.424,0.642,0.015,0.003,0,0,0,0,476.03,0,0,0,0,0,0,637.079,0,0,0,0,0,476.03,0,0,0,1197.787,890000,0,721.757,0,0,0,16.854,0,0,2.921,0
FIN,Finland,1969,0,0,0,26.138,0,5680.955,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,35503.873,139.06,30223.945,0,0,0,0,0,0,24.293,0,5279.928,0,0,0,112.922,0,24542.99,0,0,0,4601000,163.353,0,24.293,5279.928,0,0,0,0,0,0
FIN,Finland,1979,0,0,0,47.313,0,9916.809,0,0,0,0,0,0,0,0,0,0,0,0,0,3.004,55229.184,214.705,45002.201,0,9.509,0,1993.178,0,0,30.196,0,6329.162,18.597,0,3897.821,157.883,0,33092.214,0,0,0,4771000,263.498,0,30.196,6329.162,0,0,0,0,0,0
FIN,Finland,1989,0,0,0,58.206,0,11695.084,0,0,53.359,0,0,0,0,13.03,18.958,0,13.03,0,0,2.44,60306.652,211.29,42453.291,0,21.4,0,4299.782,0,0,36.195,2618.104,7272.517,52.661,3809.101,10580.844,131.684,0,26458.424,0,0,10721.117,4977000,300.146,2618.104,36.195,7272.517,0,0,0,0,0,0
FIN,Finland,1999,0,0,0,61.566,0,11894.437,0,0,69.407,0,0,0,0,12.673,23.221,0,21.087,0.001,0.049,2.197,68339.302,230.647,44560.793,0,38.58,0,7453.638,0,0,35.204,2448.5,6801.393,64.503,4486.293,12461.935,130.501,0,25212.718,0,0,13409.405,5176000,353.724,4073.963,58.575,11316.574,0.004,0.27,0.751,0.136,9.467,26.297
FIN,Finland,2009,1634.965,1.495,279.915,62.49,2082.741,11697.823,0,0,71.772,8.734,11.126,26.545,9.819,12.686,23.526,5.6,21.701,0.004,0.277,1.681,63574.284,218.712,40942.03,4969.121,37.38,1838.076,6997.385,0,0,33.318,2374.772,6236.976,62.413,4403.969,11683.436,118.843,1048.305,22246.822,0,0,13435.417,5342000,339.614,4062.327,58.489,10948.818,0.011,0.808,2.112,0.726,51.783,135.838
FIN,Finland,2019,2302.644,3.845,695.095,40.648,811.033,7347.811,0,0,67.578,12.738,4.487,12.596,4.159,12.225,23.802,3.95,31.18,0.09,6.127,0,55118.024,168.415,30443.716,2276.877,20.209,751.892,3653.092,0,0,30.424,2209.897,5499.559,56.77,4302.643,10262.072,107.558,713.952,19442.814,0,0,12215.892,5532000,304.913,5636.372,79.728,14412.235,0.441,16.31,79.721,14.821,1107.522,2679.168
FRA,France,1959,0,0,0,0,0,0,479.595,10625.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.734,924.576,0,0,0,0,0,0,0,0,0,18.817,416.885,0,45138000,0,0,0,0,0,0,0,0,0,0
